timestamp,netpacket
2023-05-12 01:30:00,321.79999999999995
2023-05-12 01:40:00,537.7
2023-05-12 01:50:00,512.5
2023-05-12 02:00:00,395.3
2023-05-12 02:10:00,800.1999999999999
2023-05-12 02:20:00,62.2
2023-05-12 02:30:00,548.8000000000001
2023-05-12 02:40:00,297.29999999999995
2023-05-12 02:50:00,947.0
2023-05-12 03:00:00,345.1
2023-05-12 03:10:00,628.1
2023-05-12 03:20:00,219.4
2023-05-12 03:30:00,281.5
2023-05-12 03:40:00,232.6
2023-05-12 03:50:00,515.8
2023-05-12 04:00:00,189.5
2023-05-12 04:10:00,540.5
2023-05-12 04:20:00,194.6
2023-05-12 04:30:00,431.9
2023-05-12 04:40:00,169.89999999999998
2023-05-12 04:50:00,433.0
2023-05-12 05:00:00,211.9
2023-05-12 05:10:00,40.3
2023-05-12 05:20:00,682.0999999999999
2023-05-12 05:30:00,786.8
2023-05-12 05:40:00,965.7
2023-05-12 05:50:00,388.8
2023-05-12 06:00:00,606.6
2023-05-12 06:10:00,816.9
2023-05-12 06:20:00,164.60000000000002
2023-05-12 06:30:00,206.0
2023-05-12 06:40:00,432.5
2023-05-12 06:50:00,274.3
2023-05-12 07:00:00,99.7
2023-05-12 07:10:00,295.29999999999995
2023-05-12 07:20:00,608.0
2023-05-12 07:30:00,440.4
2023-05-12 07:40:00,850.9
2023-05-12 07:50:00,775.8000000000001
2023-05-12 08:00:00,397.0
2023-05-12 08:10:00,41.3
2023-05-12 08:20:00,81.10000000000001
2023-05-12 08:30:00,166.5
2023-05-12 08:40:00,572.3000000000001
2023-05-12 08:50:00,955.0
2023-05-12 09:00:00,850.3
2023-05-12 09:10:00,240.8
2023-05-12 09:20:00,344.4
2023-05-12 09:30:00,749.0
2023-05-12 09:40:00,56.900000000000006
2023-05-12 09:50:00,218.1
2023-05-12 10:00:00,147.7
2023-05-12 10:10:00,55.3
2023-05-12 10:20:00,408.6
2023-05-12 10:30:00,484.9
2023-05-12 10:40:00,837.3
2023-05-12 10:50:00,662.3
2023-05-12 11:00:00,68.30000000000001
2023-05-12 11:10:00,522.1
2023-05-12 11:20:00,268.6
2023-05-12 11:30:00,354.2
2023-05-12 11:40:00,511.9
2023-05-12 11:50:00,154.60000000000002
2023-05-12 12:00:00,568.0999999999999
2023-05-12 12:10:00,906.8
2023-05-12 12:20:00,638.5
2023-05-12 12:30:00,561.3
2023-05-12 12:40:00,200.7
2023-05-12 12:50:00,838.3999999999999
2023-05-12 13:00:00,788.0999999999999
2023-05-12 13:10:00,277.1
2023-05-12 13:20:00,43.6
2023-05-12 13:30:00,372.5
2023-05-12 13:40:00,491.0
2023-05-12 13:50:00,313.9
2023-05-12 14:00:00,207.90000000000003
2023-05-12 14:10:00,145.4
2023-05-12 14:20:00,391.5
2023-05-12 14:30:00,305.6
2023-05-12 14:40:00,541.2
2023-05-12 14:50:00,132.60000000000002
2023-05-12 15:00:00,562.7
2023-05-12 15:10:00,1018.0
2023-05-12 15:20:00,552.6
2023-05-12 15:30:00,88.19999999999999
2023-05-12 15:40:00,242.6
2023-05-12 15:50:00,65.4
2023-05-12 16:00:00,129.60000000000002
2023-05-12 16:10:00,455.3
2023-05-12 16:20:00,431.5
2023-05-12 16:30:00,562.1
2023-05-12 16:40:00,230.2
2023-05-12 16:50:00,141.8
2023-05-12 17:00:00,69.1
2023-05-12 17:10:00,251.1
2023-05-12 17:20:00,87.4
2023-05-12 17:30:00,603.5
2023-05-12 17:40:00,152.2
2023-05-12 17:50:00,168.7
2023-05-12 18:00:00,309.3
2023-05-12 18:10:00,198.0
2023-05-12 18:20:00,338.9
2023-05-12 18:30:00,275.0
2023-05-12 18:40:00,132.2
2023-05-12 18:50:00,322.2
2023-05-12 19:00:00,546.6
2023-05-12 19:10:00,340.0
2023-05-12 19:20:00,962.9
2023-05-12 19:30:00,899.5999999999999
2023-05-12 19:40:00,100.7
2023-05-12 19:50:00,248.9
2023-05-12 20:00:00,300.79999999999995
2023-05-12 20:10:00,347.2
2023-05-12 20:20:00,528.4000000000001
2023-05-12 20:30:00,265.0
2023-05-12 20:40:00,256.6
2023-05-12 20:50:00,624.6
2023-05-12 21:00:00,217.8
2023-05-12 21:10:00,648.3000000000001
2023-05-12 21:20:00,326.5
2023-05-12 21:30:00,79.4
2023-05-12 21:40:00,198.2
2023-05-12 21:50:00,422.8
2023-05-12 22:00:00,542.6
2023-05-12 22:10:00,563.8
2023-05-12 22:20:00,336.40000000000003
2023-05-12 22:30:00,371.3
2023-05-12 22:40:00,317.5
2023-05-12 22:50:00,252.9
2023-05-12 23:00:00,238.8
2023-05-12 23:10:00,643.4
2023-05-12 23:20:00,95.1
2023-05-12 23:30:00,280.4
2023-05-12 23:40:00,667.4000000000001
2023-05-12 23:50:00,130.3
2023-05-13 00:00:00,181.2
2023-05-13 00:10:00,77.2
2023-05-13 00:20:00,416.6
2023-05-13 00:30:00,885.9
2023-05-13 00:40:00,145.9
2023-05-13 00:50:00,214.9
2023-05-13 01:00:00,549.8
2023-05-13 01:10:00,38.8
2023-05-13 01:20:00,925.7
2023-05-13 01:30:00,597.4
2023-05-13 01:40:00,117.5
2023-05-13 01:50:00,200.8
2023-05-13 02:00:00,321.6
2023-05-13 02:10:00,156.29999999999998
2023-05-13 02:20:00,848.2
2023-05-13 02:30:00,122.7
2023-05-13 02:40:00,1081.9
2023-05-13 02:50:00,557.6
2023-05-13 03:00:00,1109.9
2023-05-13 03:10:00,523.3
2023-05-13 03:20:00,209.2
2023-05-13 03:30:00,310.8
2023-05-13 03:40:00,309.5
2023-05-13 03:50:00,205.5
2023-05-13 04:00:00,281.70000000000005
2023-05-13 04:10:00,139.3
2023-05-13 04:20:00,238.8
2023-05-13 04:30:00,383.9
