CPU 1 YBLPVDAKDLWAPP1,Combined System Load
2019-01-05 1:50:02,-358.4395669
2019-01-05 20:40:08,-244.2400375
2019-01-05 14:40:06,292.7603996
2019-01-05 4:00:03,-39.53947532
2019-01-05 23:20:08,77.56106727
2019-01-05 16:20:07,104.6600854
2019-01-05 14:40:06,507.1605401
2019-01-05 21:50:08,56.36034463
2019-01-05 18:30:07,-66.53969923
2019-01-05 13:20:06,169.2601559
2019-01-05 10:50:05,384.1578484
2019-01-05 9:20:04,186.0609748
2019-01-05 19:00:07,53.26081927
2019-01-05 18:50:07,76.05897035
2019-01-05 19:30:07,159.2607112
2019-01-05 10:50:05,-104.1399056
2019-01-05 5:50:03,-112.5386774
2019-01-05 18:30:07,-151.8389526
2019-01-05 1:20:02,-74.43953008
2019-01-05 3:20:03,137.1613708
2019-01-05 6:10:04,444.0610599
2019-01-05 10:10:05,128.2612371
2019-01-05 8:40:04,-19.74021885
2019-01-05 4:10:03,-164.8409571
2019-01-05 17:50:07,9.160631179
2019-01-05 12:50:06,-52.43858677
2019-01-05 15:10:06,65.95882603
2019-01-05 12:00:05,-146.5388535
2019-01-05 20:20:08,-225.6395079
2019-01-05 13:30:06,-101.4396146
2019-01-05 12:40:05,-132.1397094
2019-01-05 14:30:06,-49.13868154
2019-01-05 12:00:05,-72.4404118
2019-01-05 2:10:02,-216.6412644
2019-01-05 22:30:08,121.5609403
2019-01-05 21:30:08,92.45989293
2019-01-05 22:50:08,-101.2383585
2019-01-05 15:40:06,439.8598771
2019-01-05 18:10:07,-133.639286
2019-01-05 17:20:07,-8.838309741
2019-01-05 18:10:07,139.6610949
2019-01-05 20:20:08,-126.1389561
2019-01-05 19:10:07,153.4601972
2019-01-05 22:20:08,515.7603633
2019-01-05 5:10:03,-242.1388361
2019-01-05 5:50:03,-157.4394942
2019-01-05 4:50:03,-173.4397694
2019-01-05 10:20:05,346.1607414
2019-01-05 11:00:05,143.3603638
2019-01-05 16:30:07,17.76100761
2019-01-05 3:10:03,190.860242
2019-01-05 3:20:03,425.1602008
2019-01-05 11:00:05,70.96059471
2019-01-05 15:00:06,-199.0406975
2019-01-05 6:50:04,121.1600529
2019-01-05 1:30:02,-266.8394943
2019-01-05 23:50:09,-6.938892297
2019-01-05 20:00:07,-67.63874613
2019-01-05 1:30:02,94.36126092
2019-01-05 2:50:03,-87.53917615
2019-01-05 14:50:06,59.46028789
2019-01-05 23:40:09,-91.14047529
2019-01-05 18:30:07,-393.0393981
2019-01-05 21:30:08,504.0596107
2019-01-05 12:10:05,-138.8401036
2019-01-05 18:50:07,-146.8400617
2019-01-05 21:30:08,-247.0399267
2019-01-05 14:30:06,-152.8401244
2019-01-05 10:50:05,128.0605413
2019-01-05 16:40:07,-217.2387532
2019-01-05 11:30:05,-174.8416621
2019-01-05 18:00:07,229.0607527
2019-01-05 11:30:05,5.860472968
2019-01-05 14:10:06,-207.7397041
2019-01-05 9:10:04,146.7601227
2019-01-05 5:10:03,-288.6393279
2019-01-05 10:40:05,238.45887
2019-01-05 14:40:06,16.86049077
2019-01-05 10:40:05,-244.0402785
2019-01-05 15:20:06,-7.439037049
2019-01-05 4:50:03,-19.43876774
2019-01-05 6:20:04,248.0608384
2019-01-05 5:50:03,160.8605035
2019-01-05 12:50:06,-239.3397052
2019-01-05 15:10:06,-15.83938023
2019-01-05 1:10:02,115.2605555
2019-01-05 2:00:02,43.16030503
2019-01-05 12:40:05,-281.4386855
2019-01-05 7:30:04,124.860653
2019-01-05 21:40:08,24.76029373
2019-01-05 12:00:05,-91.73900038
2019-01-05 3:00:03,-15.43888838
2019-01-05 15:30:06,-278.4389148
2019-01-05 15:40:06,95.26071589
2019-01-05 11:00:05,-78.83946963
2019-01-05 2:10:02,44.46083165
2019-01-05 14:10:06,258.3609492
2019-01-05 2:00:02,235.860539
2019-01-05 3:00:03,-139.9398607
2019-01-05 15:40:06,-24.13973182
2019-01-05 17:40:07,46.56112011
2019-01-05 23:10:08,-214.2383622
2019-01-05 9:10:04,30.56006373
2019-01-05 17:20:07,23.35953313
2019-01-05 23:20:08,124.8613811
2019-01-05 22:30:08,414.5602474
2019-01-05 3:20:03,163.2601404
2019-01-05 15:30:06,-0.9400288396
2019-01-05 12:30:05,-70.94015118
2019-01-05 18:10:07,-135.3394776
2019-01-05 21:00:08,-109.6400919
2019-01-05 10:00:05,-101.3394537
2019-01-05 17:20:07,-80.03990741
2019-01-05 23:30:09,341.2603288
2019-01-05 14:50:06,4.256159335
2019-01-05 22:10:08,144.9611695
2019-01-05 21:40:08,373.3609826
2019-01-05 22:10:08,230.8605925
2019-01-05 12:00:05,-70.1400129
2019-01-05 7:10:04,400.5608491
2019-01-05 4:50:03,81.05956367
2019-01-05 2:50:03,-116.7389889
2019-01-05 20:30:08,-262.0422448
2019-01-05 10:20:05,370.1600515
2019-01-05 6:30:04,74.159785
2019-01-05 4:10:03,105.6608669
2019-01-05 7:30:04,-67.24006701
2019-01-05 12:50:06,-56.93909617
2019-01-05 3:30:03,-237.2401194
2019-01-05 23:50:09,-153.1403055
2019-01-05 17:40:07,-107.5388447
2019-01-05 20:00:07,-142.1408828
2019-01-05 9:40:05,177.561671
2019-01-05 13:40:06,182.6606739
2019-01-05 18:30:07,-33.23921179
2019-01-05 12:30:05,-54.93900361
2019-01-05 12:00:05,-100.5405927
2019-01-05 6:00:03,40.56074046
2019-01-05 3:20:03,78.3610231
2019-01-05 3:10:03,125.5609934
2019-01-05 1:00:02,-23.1390331
2019-01-05 12:40:05,-154.4389395
2019-01-05 10:40:05,-61.83912931
2019-01-05 22:30:08,-204.1400208
2019-01-05 6:20:04,74.66085061
2019-01-05 23:10:08,-154.239061
2019-01-05 2:50:03,-81.93937442
2019-01-05 18:50:07,-61.83974769
2019-01-05 21:30:08,-179.2398627
2019-01-05 18:10:07,68.95912595
2019-01-05 16:10:06,472.3597931
2019-01-05 8:10:04,179.8608271
2019-01-05 18:30:07,205.0611921
2019-01-05 19:40:07,-56.83904566
2019-01-05 9:30:04,-333.1386944
2019-01-05 6:20:04,286.4612151
2019-01-05 19:30:07,-183.9391825
2019-01-05 3:10:03,20.66137824
2019-01-05 12:30:05,273.1597865
2019-01-05 16:20:07,-154.4391879
2019-01-05 3:10:03,-152.0391291
2019-01-05 18:20:07,-141.6386622
2019-01-05 5:10:03,379.66146
2019-01-05 6:10:04,266.5598695
2019-01-05 3:40:03,140.1586544
2019-01-05 5:40:03,-275.1398275
2019-01-05 12:40:05,105.3608435
2019-01-05 17:50:07,-94.44034238
2019-01-05 0:40:02,-160.4393542
2019-01-05 10:00:05,-144.4389045
2019-01-05 12:20:05,-96.74151201
2019-01-05 23:20:08,271.4615492
2019-01-05 16:10:06,-298.4394758
2019-01-05 17:50:07,-145.7396111
2019-01-05 19:00:07,-39.44032658
2019-01-05 18:10:07,-21.74282555
2019-01-05 10:10:05,-285.339762
2019-01-05 14:40:06,-320.7425486
2019-01-05 2:20:03,-46.54045594
2019-01-05 7:20:04,-87.23903206
2019-01-05 2:50:03,-187.0426797
2019-01-05 3:20:03,30.26065524
2019-01-05 22:20:08,135.2608457
2019-01-05 5:50:03,-193.0393788
2019-01-05 2:40:03,304.861618
2019-01-05 3:30:03,58.9607654
2019-01-05 7:40:04,-7.440640877
2019-01-05 0:00:02,-192.5389559
2019-01-05 14:40:06,-80.73942251
2019-01-05 0:00:02,-114.7392443
2019-01-05 23:10:08,92.76104025
2019-01-05 18:30:07,90.96023081
2019-01-05 7:10:04,0.6602436942
2019-01-05 1:50:02,-318.4400828
2019-01-05 6:50:04,204.6601641
2019-01-05 14:50:06,19.76102009
2019-01-05 13:40:06,-175.3395668
2019-01-05 14:40:06,-300.2405416
2019-01-05 18:40:07,20.56156796
2019-01-05 8:30:04,226.1608382
2019-01-05 4:50:03,-70.63896761
2019-01-05 22:10:08,24.55904477
2019-01-05 22:40:08,57.36065701
2019-01-05 19:20:07,-269.0389745
2019-01-05 8:20:04,-231.7397711
2019-01-05 7:40:04,283.0602832
2019-01-05 10:40:05,54.96138418
2019-01-05 23:00:08,308.8607654
2019-01-05 7:30:04,264.6610661
2019-01-05 23:00:08,-134.1392987
2019-01-05 7:30:04,137.8599509
2019-01-05 1:10:02,166.3607674
2019-01-05 5:20:03,-287.2399278
2019-01-05 8:40:04,-135.1396227
2019-01-05 11:50:05,-214.2404985
2019-01-05 8:50:04,170.6612411
2019-01-05 5:50:03,9.560514326
2019-01-05 2:40:03,264.5604917
2019-01-05 18:30:07,-241.1387194
2019-01-05 13:00:06,-114.0388521
2019-01-05 0:50:02,-216.9417278
2019-01-05 17:00:07,42.66012541
2019-01-05 21:40:08,-152.8397798
2019-01-05 6:20:04,-94.83904908
2019-01-05 1:20:02,102.059401
2019-01-05 2:40:03,254.0615289
2019-01-05 17:00:07,-53.04070165
2019-01-05 0:40:02,72.56033807
2019-01-05 4:00:03,-43.43953377
2019-01-05 3:10:03,109.961081
2019-01-05 14:50:06,314.3605631
2019-01-05 10:20:05,-311.0397114
2019-01-05 13:50:06,-306.240315
2019-01-05 7:20:04,-172.1388548
2019-01-05 5:00:03,63.16053655
2019-01-05 5:30:03,187.5610052
2019-01-05 21:20:08,201.0609827
2019-01-05 3:30:03,264.0608814
2019-01-05 1:10:02,-237.1386431
2019-01-05 9:40:05,-183.8390173
2019-01-05 17:00:07,-210.1396426
2019-01-05 7:30:04,11.66091882
2019-01-05 18:40:07,-34.03954061
2019-01-05 13:00:06,47.85988007
2019-01-05 13:40:06,-50.63878387
2019-01-05 12:00:05,-288.3389899
2019-01-05 13:20:06,-301.7390889
2019-01-05 4:50:03,1.460635964
2019-01-05 16:40:07,40.26126189
2019-01-05 1:00:02,-144.739476
2019-01-05 18:50:07,-140.539717
2019-01-05 15:20:06,3.060852925
2019-01-05 8:30:04,-187.0393925
2019-01-05 2:40:03,-353.8396264
2019-01-05 20:20:08,-29.1397183
2019-01-05 18:40:07,-1.73886416
2019-01-05 19:00:07,439.2608621
2019-01-05 2:00:02,5.359497396
2019-01-05 3:00:03,181.7597679
2019-01-05 10:10:05,252.3587429
2019-01-05 22:20:08,-118.4395635
2019-01-05 19:20:07,-3.040698192
2019-01-05 10:00:05,-4.938839734
2019-01-05 0:30:02,136.4603294
2019-01-05 0:40:02,496.5582257
2019-01-05 21:00:08,-188.2414434
2019-01-05 20:10:08,-63.3392405
2019-01-05 11:20:05,229.9612365
2019-01-05 16:10:06,-66.23908259
2019-01-05 18:40:07,-232.8399384
2019-01-05 19:50:07,-42.53893352
2019-01-05 20:50:08,194.1607688
2019-01-05 9:00:04,-144.8413704
2019-01-05 3:50:03,558.1612328
2019-01-05 19:50:07,-64.24011596
2019-01-05 8:50:04,-308.4394552
2019-01-05 17:00:07,640.4610326
2019-01-05 13:40:06,-32.03833514
2019-01-05 9:30:04,217.0564353
2019-01-05 8:30:04,159.4599973
2019-01-05 16:50:07,194.1547184
2019-01-05 6:00:03,-36.83874214
2019-01-05 6:10:04,3.960741244
2019-01-05 9:00:04,-345.9390968
2019-01-05 12:10:05,311.4605588
2019-01-05 6:20:04,128.6603269
2019-01-05 18:20:07,-242.4388408
2019-01-05 6:30:04,-51.23941253
2019-01-05 7:40:04,136.7602743
2019-01-05 3:30:03,-357.0409177
2019-01-05 11:00:05,-160.1391854
2019-01-05 8:40:04,-2.339439101
2019-01-05 8:50:04,233.4610162
2019-01-05 7:40:04,243.2614859
2019-01-05 14:40:06,-299.0393025
2019-01-05 10:10:05,-204.7388217
2019-01-05 2:30:03,15.86096885
2019-01-05 9:40:05,111.559447
2019-01-05 6:10:04,-23.63911454
2019-01-05 23:50:09,172.9601816
2019-01-05 15:50:06,-105.7398379
2019-01-05 19:00:07,17.55823645
2019-01-05 12:30:05,-23.03953692
2019-01-05 4:30:03,150.8586233
2019-01-05 6:00:03,-42.74021358
2019-01-05 17:20:07,212.0606315
2019-01-05 22:00:08,538.8600214
2019-01-05 11:40:05,-130.7385889
2019-01-05 13:00:06,-232.1397324
2019-01-05 15:30:06,99.66096694
2019-01-05 7:30:04,-61.13938195
2019-01-05 18:30:07,157.9612624
2019-01-05 22:50:08,279.9601068
2019-01-05 7:50:04,-181.7391493
2019-01-05 4:30:03,-111.4386373
2019-01-05 3:30:03,-276.7406786
2019-01-05 21:20:08,-256.8399611
2019-01-05 0:00:02,33.96020551
2019-01-05 11:50:05,73.75947527
2019-01-05 12:50:06,-248.0395783
2019-01-05 23:30:09,-38.7394926
2019-01-05 19:00:07,-220.2391901
2019-01-05 1:40:02,-194.7402959
2019-01-05 9:10:04,145.7600368
2019-01-05 15:30:06,-286.5391051
2019-01-05 13:40:06,92.46029113
2019-01-05 23:10:08,-48.63876992
2019-01-05 12:00:05,177.1606111
2019-01-05 16:40:07,124.8609675
2019-01-05 12:50:06,123.3616093
2019-01-05 21:40:08,-162.13927
2019-01-05 6:20:04,-255.7401203
2019-01-05 4:00:03,-214.4396298
2019-01-05 7:00:04,-135.5400563
2019-01-05 7:50:04,-131.4392979
2019-01-05 9:00:04,410.5599078
2019-01-05 11:00:05,253.7600374
2019-01-05 9:50:05,180.5599088
2019-01-05 12:30:05,198.5608891
2019-01-05 15:30:06,178.4590214
2019-01-05 16:10:06,253.2602955
2019-01-05 3:40:03,-197.6401086
2019-01-05 7:40:04,-289.9409151
2019-01-05 6:00:03,-252.7394505
2019-01-05 10:40:05,-20.03965354
2019-01-05 3:20:03,-262.0397049
2019-01-05 5:40:03,-171.9386119
2019-01-05 15:00:06,96.35914415
2019-01-05 11:10:05,48.45985414
2019-01-05 12:20:05,-301.8390262
2019-01-05 14:30:06,-188.3391348
2019-01-05 1:00:02,-265.2395378
2019-01-05 21:10:08,-288.1440505
2019-01-05 3:10:03,97.06081769
2019-01-05 10:50:05,178.6614288
2019-01-05 0:40:02,-299.7392662
2019-01-05 23:30:09,-60.83904828
2019-01-05 7:20:04,43.96021767
2019-01-05 7:50:04,-328.0393728
2019-01-05 7:40:04,94.76001371
2019-01-05 10:10:05,82.56093569
2019-01-05 5:30:03,8.85998584
2019-01-05 21:00:08,-207.3400676
2019-01-05 11:00:05,304.7610986
2019-01-05 14:50:06,35.36104179
2019-01-05 15:00:06,-16.24596344
2019-01-05 20:20:08,417.2604824
2019-01-05 13:10:06,364.6592951
2019-01-05 21:10:08,-56.239262
2019-01-05 12:40:05,487.0609165
2019-01-05 18:10:07,-236.739877
2019-01-05 14:50:06,0.5602799524
2019-01-05 7:30:04,-228.8394205
2019-01-05 11:00:05,-172.5389613
2019-01-05 16:20:07,101.2594777
2019-01-05 12:30:05,-290.3402676
2019-01-05 14:40:06,122.8603539
2019-01-05 12:40:05,-59.2392591
2019-01-05 13:00:06,-87.24015847
2019-01-05 18:40:07,-179.7390959
2019-01-05 1:00:02,-37.03890235
2019-01-05 18:30:07,31.85994922
2019-01-05 17:20:07,-227.4404018
2019-01-05 5:50:03,97.85994873
2019-01-05 2:30:03,136.7598439
2019-01-05 22:40:08,21.36089779
2019-01-05 2:50:03,-0.7393285649
2019-01-05 17:40:07,-159.8392296
2019-01-05 16:20:07,-112.5389521
2019-01-05 19:10:07,330.5597063
2019-01-05 18:50:07,-99.34139771
2019-01-05 7:20:04,415.5610977
2019-01-05 11:00:05,99.16085172
2019-01-05 4:20:03,-268.7386124
2019-01-05 17:30:07,-50.23875723
2019-01-05 19:50:07,-248.7391859
2019-01-05 20:30:08,18.36080372
2019-01-05 7:50:04,303.1595689
2019-01-05 0:10:02,385.861712
2019-01-05 2:00:02,-153.0393392
2019-01-05 13:00:06,136.454086
2019-01-05 7:40:04,-19.7412578
2019-01-05 1:40:02,-51.93847681
2019-01-05 17:40:07,-93.64002917
2019-01-05 19:00:07,138.460462
2019-01-05 14:10:06,300.0609461
2019-01-05 20:50:08,-160.1401055
2019-01-05 19:00:07,-148.7391344
2019-01-05 23:20:08,-16.03883823
2019-01-05 9:40:05,-106.5388497
2019-01-05 0:50:02,-325.5404311
2019-01-05 7:30:04,122.5608304
2019-01-05 2:30:03,-91.74451919
2019-01-05 11:00:05,-122.9390238
2019-01-05 16:20:07,31.6606256
2019-01-05 14:50:06,225.9608509
2019-01-05 11:20:05,-245.0394892
2019-01-05 16:20:07,58.26145933
2019-01-05 23:10:08,99.26155059
2019-01-05 13:30:06,53.86088919
2019-01-05 0:00:02,-261.6396312
2019-01-05 10:20:05,-48.74003522
2019-01-05 18:00:07,-27.63988467
2019-01-05 0:50:02,90.65788666
2019-01-05 5:20:03,-196.5402909
2019-01-05 10:30:05,201.0603289
2019-01-05 5:40:03,-99.54107649
2019-01-05 0:40:02,-163.5392299
2019-01-05 2:30:03,148.7610283
2019-01-05 14:50:06,-12.54007194
2019-01-05 11:30:05,313.0601542
2019-01-05 14:20:06,-37.33899176
2019-01-05 0:30:02,-129.6397223
2019-01-05 12:50:06,111.1603433
2019-01-05 18:50:07,-154.6383727
2019-01-05 23:50:09,227.6611808
2019-01-05 7:20:04,319.7612394
2019-01-05 10:40:05,-176.0393118
2019-01-05 1:30:02,83.3601125
2019-01-05 6:50:04,-162.5393417
2019-01-05 22:10:08,14.36042629
2019-01-05 3:30:03,-274.9395755
2019-01-05 11:40:05,-34.33994119
2019-01-05 19:30:07,-75.93949015
2019-01-05 10:50:05,-172.9388442
2019-01-05 9:30:04,1.159707194
2019-01-05 20:30:08,153.8607661
2019-01-05 2:50:03,126.6616419
2019-01-05 8:50:04,-99.93920981
2019-01-05 20:00:07,158.4609533
2019-01-05 0:30:02,27.65972303
2019-01-05 3:40:03,-169.9390688
2019-01-05 17:40:07,-4.239938776
2019-01-05 6:30:04,-98.03983635
2019-01-05 5:10:03,534.9605646
2019-01-05 2:10:02,-215.739838
2019-01-05 10:20:05,-65.03900802
2019-01-05 16:20:07,-161.4388958
2019-01-05 18:20:07,-167.0404019
2019-01-05 10:50:05,114.059989
2019-01-05 6:40:04,427.460261
2019-01-05 18:50:07,-60.13977894
2019-01-05 6:50:04,-260.8398919
2019-01-05 14:30:06,104.661061
2019-01-05 3:20:03,200.7604045
2019-01-05 12:50:06,-43.74026652
2019-01-05 0:30:02,-149.0388771
2019-01-05 15:00:06,321.5589147
2019-01-05 23:50:09,-47.94104589
2019-01-05 22:50:08,269.860374
2019-01-05 23:10:08,294.4617228
2019-01-05 21:40:08,-12.33900365
2019-01-05 15:50:06,190.0599473
2019-01-05 17:10:07,7.460538781
2019-01-05 15:20:06,384.661113
2019-01-05 13:40:06,104.9610535
2019-01-05 10:30:05,334.0595448
2019-01-05 15:10:06,-122.7395516
2019-01-05 3:50:03,-62.63869974
2019-01-05 16:40:07,-26.44027481
2019-01-05 1:10:02,-265.8392519
2019-01-05 10:00:05,-25.33933424
2019-01-05 12:20:05,-48.33968406
2019-01-05 3:00:03,122.2604564
2019-01-05 15:30:06,-281.1397328
2019-01-05 14:00:06,51.26003146
2019-01-05 5:10:03,312.060567
2019-01-05 9:50:05,341.7611035
2019-01-05 6:20:04,-22.04169202
2019-01-05 13:50:06,-161.339625
2019-01-05 20:50:08,-21.13880509
2019-01-05 15:10:06,265.0605936
2019-01-05 23:30:09,120.7610588
2019-01-05 3:40:03,121.5606471
2019-01-05 6:50:04,94.66084335
2019-01-05 8:50:04,154.2594094
2019-01-05 3:20:03,-146.2394553
2019-01-05 23:50:09,137.0602301
2019-01-05 9:50:05,-70.53879454
2019-01-05 4:10:03,123.9612593
2019-01-05 13:00:06,204.5610331
2019-01-05 11:30:05,-232.0391415
2019-01-05 17:00:07,-13.33918459
2019-01-05 7:20:04,-326.1390562
2019-01-05 6:30:04,320.3592824
2019-01-05 18:00:07,157.4601241
2019-01-05 11:20:05,507.9600376
2019-01-05 14:30:06,-194.7396959
2019-01-05 9:50:05,38.55959784
2019-01-05 15:00:06,58.36099913
2019-01-05 14:50:06,-93.04010791
2019-01-05 1:10:02,304.6573239
2019-01-05 13:30:06,-180.9391106
2019-01-05 0:40:02,-340.7395903
2019-01-05 13:30:06,88.86017725
2019-01-05 12:40:05,-202.939055
2019-01-05 20:00:07,39.46096161
2019-01-05 18:30:07,147.4602719
2019-01-05 22:50:08,-294.0395496
2019-01-05 19:00:07,-146.3385392
2019-01-05 0:30:02,174.2616158
2019-01-05 11:40:05,60.35981467
2019-01-05 18:30:07,91.36076079
2019-01-05 12:00:05,-193.6392871
2019-01-05 3:10:03,-303.5397127
2019-01-05 22:10:08,325.7606058
2019-01-05 10:40:05,-196.3389468
2019-01-05 0:20:02,-117.5387111
2019-01-05 13:00:06,1.26104381
2019-01-05 4:30:03,-46.7399383
2019-01-05 23:10:08,-359.4394453
2019-01-05 7:50:04,-108.0389493
2019-01-05 20:20:08,140.7605066
2019-01-05 0:00:02,363.2607471
2019-01-05 7:10:04,148.2599812
2019-01-05 6:00:03,450.1611755
2019-01-05 3:30:03,-69.93953187
2019-01-05 15:30:06,-99.73957997
2019-01-05 15:50:06,-88.54051636
2019-01-05 13:20:06,-6.338922914
2019-01-05 3:30:03,-232.3411714
2019-01-05 2:00:02,420.3594718
2019-01-05 15:40:06,-0.3408969153
2019-01-05 22:10:08,-147.8387012
2019-01-05 0:50:02,-299.1400872
2019-01-05 11:50:05,-97.03869157
2019-01-05 10:00:05,58.46098562
2019-01-05 2:00:02,111.76076
2019-01-05 16:30:07,-183.0389296
2019-01-05 23:10:08,504.0593944
2019-01-05 11:30:05,190.2600945
2019-01-05 20:50:08,-166.2401353
2019-01-05 15:30:06,-39.43957066
2019-01-05 3:50:03,154.2600639
2019-01-05 4:30:03,-65.13953459
2019-01-05 15:00:06,8.760943648
2019-01-05 16:30:07,349.5603791
2019-01-05 20:00:07,241.6608516
2019-01-05 13:30:06,410.3577467
2019-01-05 11:40:05,100.2615725
2019-01-05 14:10:06,174.3607721
2019-01-05 10:20:05,216.4603853
2019-01-05 0:30:02,-356.6395498
2019-01-05 5:20:03,59.16021056
2019-01-05 18:20:07,221.0606787
2019-01-05 10:30:05,435.4599025
2019-01-05 3:00:03,-265.5395379
2019-01-05 0:50:02,-209.7397127
2019-01-05 11:40:05,-178.3402403
2019-01-05 19:40:07,-16.9412462
2019-01-05 12:30:05,-274.1393452
2019-01-05 10:40:05,-31.73897152
2019-01-05 17:00:07,-9.940178351
2019-01-05 1:50:02,-200.7396436
2019-01-05 6:50:04,97.4601708
2019-01-05 0:50:02,-9.53957811
2019-01-05 23:20:08,-270.3424241
2019-01-05 17:10:07,-198.9397108
2019-01-05 10:10:05,33.96116276
2019-01-05 14:00:06,-221.7400567
2019-01-05 1:30:02,78.56026077
2019-01-05 5:30:03,-192.8399417
2019-01-05 14:20:06,-141.2396753
2019-01-05 19:50:07,468.0610238
2019-01-05 21:20:08,-154.238599
2019-01-05 8:40:04,-142.2393519
2019-01-05 16:00:06,182.1611963
2019-01-05 6:30:04,-87.73909218
2019-01-05 16:50:07,147.9601297
2019-01-05 17:00:07,122.5610245
2019-01-05 7:40:04,51.06149427
2019-01-05 2:10:02,-78.44014771
2019-01-05 10:20:05,235.1608604
2019-01-05 1:40:02,199.9593203
2019-01-05 1:20:02,311.960992
2019-01-05 10:20:05,-224.7395871
2019-01-05 0:20:02,-24.04039833
2019-01-05 22:50:08,-81.64059241
2019-01-05 8:30:04,-211.339084
2019-01-05 8:20:04,145.0613961
2019-01-05 7:40:04,-98.63908945
2019-01-05 13:10:06,183.3601049
2019-01-05 20:40:08,-172.9451706
2019-01-05 5:30:03,-10.73891313
2019-01-05 3:50:03,54.06001303
2019-01-05 17:00:07,129.8606902
2019-01-05 7:10:04,-110.0395406
2019-01-05 12:00:05,74.95967934
2019-01-05 15:10:06,33.5605107
2019-01-05 15:10:06,-74.93919629
2019-01-05 19:30:07,-20.63938109
2019-01-05 5:10:03,47.36109496
2019-01-05 0:10:02,-201.7392632
2019-01-05 21:40:08,-36.03892284
2019-01-05 5:30:03,81.26065805
2019-01-05 12:30:05,-105.0392451
2019-01-05 20:30:08,-160.1399539
2019-01-05 6:30:04,309.2611384
2019-01-05 3:30:03,255.7612243
2019-01-05 0:40:02,-315.4390773
2019-01-05 5:00:03,56.96134294
2019-01-05 23:30:09,39.35973842
2019-01-05 17:10:07,-169.8395989
2019-01-05 20:50:08,273.1612894
2019-01-05 15:50:06,153.4602879
2019-01-05 10:50:05,223.2616352
2019-01-05 16:50:07,201.4609543
2019-01-05 16:30:07,45.96021064
2019-01-05 22:20:08,235.460982
2019-01-05 8:40:04,21.16159326
2019-01-05 6:50:04,-72.34031661
2019-01-05 7:10:04,-65.53857411
2019-01-05 2:20:03,48.05998547
2019-01-05 21:00:08,-255.3389273
2019-01-05 10:30:05,186.0613222
2019-01-05 8:20:04,-104.7421566
2019-01-05 16:30:07,-260.6395889
2019-01-05 12:30:05,-142.2396321
2019-01-05 2:40:03,87.6610275
2019-01-05 9:00:04,-213.6400607
2019-01-05 8:30:04,-57.14401942
2019-01-05 15:00:06,-141.0390059
2019-01-05 10:40:05,214.3597963
2019-01-05 14:00:06,-124.3395178
2019-01-05 17:10:07,36.36012121
2019-01-05 14:30:06,124.1602379
2019-01-05 19:50:07,269.2608115
2019-01-05 4:20:03,-96.3389432
2019-01-05 16:20:07,53.0608518
2019-01-05 14:10:06,-234.0404322
2019-01-05 19:20:07,326.8610483
2019-01-05 23:50:09,57.56014101
2019-01-05 1:10:02,-294.9398003
2019-01-05 11:40:05,-147.1398835
2019-01-05 10:40:05,-224.0397913
2019-01-05 1:40:02,-25.24007402
2019-01-05 21:30:08,431.2603545
2019-01-05 1:50:02,117.3603642
2019-01-05 0:40:02,-314.0384694
2019-01-05 16:20:07,-393.0389387
2019-01-05 20:50:08,-170.8407785
2019-01-05 17:10:07,133.9607554
2019-01-05 8:00:04,-98.1396404
2019-01-05 15:40:06,-355.7396431
2019-01-05 8:40:04,12.15978002
2019-01-05 23:20:08,-21.14039576
2019-01-05 21:10:08,-40.84244687
2019-01-05 2:50:03,189.0603622
2019-01-05 14:30:06,-99.33896847
2019-01-05 23:20:08,175.4595947
2019-01-05 12:10:05,175.0600265
2019-01-05 18:20:07,-174.2402355
2019-01-05 20:30:08,-118.344378
2019-01-05 15:30:06,56.66055787
2019-01-05 23:10:08,-130.239929
2019-01-05 4:30:03,-239.9393668
2019-01-05 4:50:03,20.25924529
2019-01-05 9:30:04,0.1590007004
2019-01-05 9:40:05,212.7606022
2019-01-05 13:20:06,-204.9415838
2019-01-05 13:30:06,-23.13949201
2019-01-05 5:50:03,-113.1390293
2019-01-05 19:10:07,198.1590467
2019-01-05 21:50:08,-121.4383893
2019-01-05 7:10:04,-123.6390062
2019-01-05 0:50:02,-218.1388703
2019-01-05 6:10:04,-181.4390475
2019-01-05 3:10:03,-115.4391568
2019-01-05 22:50:08,264.9609915
2019-01-05 11:00:05,61.55961051
2019-01-05 5:40:03,-23.03889229
2019-01-05 0:40:02,-164.2392753
2019-01-05 11:30:05,645.9611623
2019-01-05 14:40:06,350.361062
2019-01-05 9:10:04,244.0578685
2019-01-05 16:00:06,165.1607406
2019-01-05 16:40:07,-152.9392465
2019-01-05 3:30:03,-157.7392998
2019-01-05 1:20:02,-146.6396556
2019-01-05 20:00:07,-118.539583
2019-01-05 1:20:02,14.85778998
2019-01-05 12:20:05,-192.1387669
2019-01-05 6:00:03,198.9599536
2019-01-05 4:00:03,-248.2391191
2019-01-05 0:10:02,-216.2390886
2019-01-05 7:20:04,-48.73887277
2019-01-05 22:10:08,421.160163
2019-01-05 2:40:03,187.1602842
2019-01-05 11:40:05,-140.0398862
2019-01-05 1:30:02,-72.63931321
2019-01-05 23:30:09,5.561209194
2019-01-05 17:30:07,-349.7391097
2019-01-05 14:30:06,-127.9396835
2019-01-05 21:30:08,-100.9399972
2019-01-05 21:10:08,-130.5391218
2019-01-05 21:50:08,190.7605646
2019-01-05 10:50:05,49.86018736
